Source,"Changed, corrected",Region,Name,Country,address,City and Region,State,description,Category,Full Category,E-mail,Website,Phone,Facebook,Degrees,Long,Lat,Tools,Short blurb (NULL),Fablabs url (NULL),wiki_hackerspaces,Status,Flickr,YouTube,Ustream,Mailinglist,Last Updated,Open to Exchanges?,IRC,Date of founding,Number of members,Wiki,Twitter,GooglePlus,Membership fee,Jabber,Open to Residencies?,City,State or District,"meetup, Eventbrite",Size of rooms,Original Long lat or degrees,,g_Address,g_LatLng,g_Icon,g_Id,g_Place_Id,g_Name,g_Hours,g_Rating,g_Types,State 
Instructables Competition list,,Europe,Bilbaomakers,Spain,"Ribera de Botica Vieja, 70, 48014 Bilbao, Vizcaya","ESPACIO OPEN, Antigua f†brica galletas Artiach",,,Makerspace/Hackerspace,Makerspace/Hackerspace,info.bilbaomakers@gmail.com,www.bilbaomakers.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Cambridge Makespace,UK,"Cambridge, UK","Cambridge, UK",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,makespace.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Causeway CoderDojo,Northern Ireland,Ballycastle,Ballycastle,,,Makerspace/Hackerspace,Makerspace/Hackerspace,mark@areema.co.uk,causewaycoderdojo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Chaostreff-Dortmund,Germany,"Braunschweiger Stra·e 22, 44145 Dortmund, Germany","Dortmund, Germany",,,Makerspace/Hackerspace,Makerspace/Hackerspace,progamler@chaostreff-dortmund.de,https://www.chaostreff-dortmund.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Creative Computing Club,UK,"Ipswich, Suffolk, UK","Ipswich, Suffolk, UK",,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@creativecomputingclub.com,www.creativecomputingclub.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Design innovation NUIM,Ireland,"Maynooth, Kildare, Ireland","Maynooth, Kildare, Ireland",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,Design.nuim.ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Dingfabrik Cologne,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.dingfabrik.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,DIYode Maker Space,Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.diyode.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Eastern Bloc Lab,Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,lab@easternbloc.ca,easternbloc.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Enlightened Engineers,Belgium,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Fab Lab Barcelona,Spain,Barcelona,Barcelona,,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@fablabbcn.org,www.fablabbcn.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,FabLab Devon,UK,"Devon, UK","Devon, UK",,,Makerspace/Hackerspace,Makerspace/Hackerspace,hello@fablabdevon.org,www.fablabdevon.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,FabLab la Cìte,"Vaud, Switzerland",,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.fablab-lacote.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Fablab Lannion,France,Lannion,Lannion,,,Makerspace/Hackerspace,Makerspace/Hackerspace,contact@fablab-lannion.org,http://fablab-lannion.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,FabLab Maastricht,Netherlands,Maastricht,Maastricht,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.fablabmaastricht.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,FabLab Spinderihallerne,Denmark,Vejle,Vejle,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.spinderihallerne.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,"fizzPOP makerspace(Make:Bromyard)",UK,"Birmingham, England","Birmingham, England",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.fizzpop.org.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Forskningsavdelningen (Fabriken),Sweden,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://forskningsavd.se/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Glen Cairn Public School iHub Makerspace,Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,H.A.C.K. (Hackerspace Budapest),Hungary,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://hsbp.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,HAC:Man,UK,"Manchester, UK","Manchester, UK",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://hacman.org.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,HackBergen,Norway,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,HackBergen.no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Hackerspace athens,Greece,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,nicktzamos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Hacklab Valls,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,"info@hacklabvalls.org",www.hacklabvalls.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,HackSoton,UK,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.hacksoton.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Hackspace Siegen,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Hakkavelin,Iceland,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://hakkavelin.is/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Halifax Makerspace,UK,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://halifaxmakerspace.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Australia/NZ,Hobart Hackerspace,Australia,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,patrick@burnsonline.net,http://www.hobarthackerspace.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,hsgr (greece),Greece,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Hub City Labs,Canada,Moncton,Moncton,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,hubcitylabs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,I.I.B.F.I,UK,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,https://www.facebook.com/fixitwithsugru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,I'MM_ Media lab,Croatia,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://immmedialab.wordpress.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,IBU Innovation Center,Bosnia and Herzegovina,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Leicester Hackspace Ltd,UK,"Leicester, Leicestershire, UK","Leicester, Leicestershire, UK",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://leicesterhackspace.org.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Lightbox LAb,Ireland,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.lightboxlab.ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,LightWorks,UK,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.facebook.com/LightWorksLaser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,LU Fablab,Latvia,Riga,Riga,,,Makerspace/Hackerspace,Makerspace/Hackerspace,fablab@lu.lv,http://www.biznesainkubators.lu.lv/fablab/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Made BCN,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.made-bcn.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,MADE Makerspace ,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://made-bcn.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Mainframe Oldenburg,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.kreativitaet-trifft-technik.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Make Shop,Ireland,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.makeshop.ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Makeroni Labs,Spain,Zaragoza,Zaragoza,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://makeronilabs.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,"MakerSpace (Newcastle upon Tyne, UK)",UK,Newcastle upon Tyne,Newcastle upon Tyne,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.makerspace.org.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,"Makerspace@Burch(TENDS TO HAVE SHIPPING ISSUES)",Bosnia and Herzegowina,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,innovation.ibu.edu.ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Makerspark,Sweden,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.makerspark.se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Makespace Cambridge,UK,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://makespace.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Maplin Electronics,UK,Sheffield,Sheffield,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.maplin.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Mobile Makerspace,Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,hello@mobilemakerspace.com,http://www.mobilemakerspace.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,ModLab (Artengine),Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,technical@artengine.ca,artengine.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Moscow American Center,Russia,Moscow,Moscow,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.amc.ru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Northackton,UK,"Northampton, UK","Northampton, UK",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://northackton.stdin.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Nova Scotia Community Access Program (Community Access Program - Sydney),Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,"interncoordinator@capcbco.cacbrm@nscap.ca",www.capcbco.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Australia/NZ,Numurkah Secondary College,Australia,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.numurkahsc.vic.edu.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,"Open Labs Albaniahaving trouble receiving packages",Albania,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@openlabs.cc,www.openlabs.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,pechblenda ,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://pechblenda.hotglue.me/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Port Hood Library & Resource Center,Canada,Port Hood,Port Hood,,,Makerspace/Hackerspace,Makerspace/Hackerspace,iccns@nscap.ca,www.iccns.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Potteries Hackspace,UK,Stoke-on-Trent,Stoke-on-Trent,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://potterieshackspace.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,realraum Graz,Austria,Graz,Graz,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,realraum.at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,ROFFAB,Netherlands,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,roffab.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,RWTH Aachen University,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.rwth-aachen.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,seanfixer,Ireland,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Shake the Future,Spain,"Madrid, Spain","Madrid, Spain",,,Makerspace/Hackerspace,Makerspace/Hackerspace,shakethefuture@gmail.com,https://www.youtube.com/user/ShakeTheFuture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Shape Space,Canada,"Bridgewater, NS","Bridgewater, NS",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,southshorepubliclibraries.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Technariumas,Lithuania,Lithuania,Lithuania,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://technarium.lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,China,TheNestworks,China,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Think Haus,Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.thinkhaus.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Trollhîhle,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://chaos-darmstadt.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Trollhîhle / Chaos Darmstadt,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,chaos-darmstadt.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Vancouver Hackerspace,Canada,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,V__ Robotikos mokykla,Lithuania,"Vilnius, Lithuania","Vilnius, Lithuania",,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@robotikosmokykla.lt,www.robotikosmokykla.lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,WE DO FABLAB,Italy,Borgomanero (NO),Borgomanero (NO),,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@wedofablab.com,http://www.wedofablab.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Canada,Westwood Library Learning Commons,Canada,"Prince George, BC","Prince George, BC",,,Makerspace/Hackerspace,Makerspace/Hackerspace,westwoodlibrarylc@gmail.com,http://mail.sd57.bc.ca/~LPrice/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,China,XieCheJian Hackerspace,China,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,XinCheJian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,YATTA! Fai da noi,Italy,"Milan, Italy","Milan, Italy",,,Makerspace/Hackerspace,Makerspace/Hackerspace,,www.spazioyatta.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Competition list,,Europe,Zen Security,Belarus,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,        mailto@zensecurity.su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,/hacklab/cvl,Portugal,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,hacklab.covilha@gmail.com,http://hacklab.it.ubi.pt,,,,,,Covilha,Covilha,40806,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Abbenay Hackspace,Sweden,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://www.abbenay.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,ADA Lab,Italy,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,adalab@autoproduzioni.net,http://www.ada-lab.it/,,,,,,,,,,nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,AltLab - Audiància Zero,Portugal,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,altlab.org@gmail.com,http://www.altlab.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Avana MediaLab,Italy,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://avana.forteprenestino.net/,,,,,,,,,,http://avana.forteprenestino.net/contattaci.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Base Istanbul,Turkey,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://baseistanbul.org/,,,,,,Istanbul,Istanbul,40940,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Brighton Hacker Space,United Kingdom,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,brightonhackerspace@googlegroups.com,http://www.buildbrighton.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Chaos Computer Club Hannover,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,kontakt@hannover.ccc.de,https://hannover.ccc.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Chaos inKL,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@chaos-inkl.de,http://hackerspaces.org/wiki/Chaos_inKL.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,ChaosChemnitz,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@chaoschemnitz.de,http://hackerspaces.org/wiki/ChaosChemnitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Chelmsford Hackerspace,UK,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,contact@chelmsfordmakerspace.co.uk,http://hackerspaces.org/wiki/Chelmsford_Hackerspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Cyberhippietotalism,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,,http://hackerspaces.org/wiki/Cyberhippietotalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Digital Aachen ,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,board@digitac.cc,http://digitac.cc/kontakt.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,ELab UAlg,Portugal,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,ualg.elab@gmail.com,http://ualgelab.wordpress.com/,,,,,,Algarve,Faro,40858,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,FED e.V.,Germany,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,info@fedev.eu,https://www.fedev.eu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Hack èrhus,Denmark,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,hack-arhus@googlegroups.com,hackaarhus.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Hackandfab,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,http://hackandfab.wordpress.com/about/,http://www.hackandfab.com/,,,,,,,,,,web form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Hacker School,Portugal,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,hackerschool@ist.utl.pt,http://hackerschool.ist.utl.pt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Hackerspace Antwerp,Belgium,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,voidwarranties@dumsoft.be,http://we.voidwarranties.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instructables Hackerspace list,,Europe,Hackerspace Barcelona,Spain,,,,,Makerspace/Hackerspace,Makerspace/Hackerspace,hs-bcn@marsupi.org,http://hackerspaces.org/wiki/Hs-bcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
