Source,Region,Hackerspace,Country,address,City and Region,description,Category,E-mail,Website,Phone,Degree Location,Lat,Long,"Combined Long, Lat",Facebook,Tools,Short blurb (NULL),Fablabs url (NULL),wiki_hackerspaces,Status,Flickr,YouTube,Ustream,Mailinglist,Last Updated,Open to Exchanges?,IRC,Date of founding,Number of members,Wiki,Twitter,GooglePlus,Membership fee,Jabber,Open to Residencies?,City,State or District,"meetup, Eventbrite",Size of rooms,Degree Location
Hackerspaces.org,Europe,HackSaar,Germany,"St. Josef Strasse 8, 66115 Saarbr\xc3\xbccken, Saarbr\xc3\xbccken, Germany","SaarbrÃ_cken, Saarland",,Makerspace/Hackerspace,public@lists.hacksaar.de,http://www.hacksaar.de,,"49˚ 14' 24"", 6˚ 58' 26""",,,,http://facebook.com/technikkultursaarev,,,,https://wiki.hackerspaces.org/HackSaar,active,,,,http://lists.hacksaar.de/listinfo/public,41439,,irc://irc.freenode.net/hacksaar,40856,24,,http://twitter.com/hacksaar,,"â‚¬ 16 for regular members, reduced costs (â‚¬ 8) for students, etc.",,,SaarbrÃ_cken,Saarland,,55m2,"49˚ 14' 24"", 6˚ 58' 26"""
Hackerspaces.org,Europe,Hacksaar,Germany,"St.-Josef-Stra\xc3\x9fe, 66115, Saarbr\xc3\xbccken, Germany","SaarbrÃ_cken, Saarland",,Makerspace/Hackerspace,vorstand@hacksaar.de,https://www.hacksaar.de,4.96817E+12,"49˚ 14' 24"", 6˚ 58' 26""",,,,https://www.facebook.com/TechnikKulturSaarEv,,,,https://wiki.hackerspaces.org/Hacksaar,active,,https://www.youtube.com/user/TechnikKulturSaarEv,,https://lists.hacksaar.de/,42226,maybe,,41437,50,https://wiki.hacksaar.de/,https://twitter.com/hacksaar,,"16â‚¬/month regularly
8â‚¬/month for students",,no,SaarbrÃ_cken,Saarland,,55mÂ_,"49˚ 14' 24"", 6˚ 58' 26"""
Hackerspaces.org,Canada,Vancouver Community Lab,Canada,"Searching for Space, No Mailbox, Vancouver, Canada","Vancouver, British Columbia (Unceded Coast Salish Land)",,Makerspace/Hackerspace,,http://www.vancommunitylab.com,,"49˚ 16' 4"", -123˚ 5' 24""",,,,http://www.facebook.com/pages/Vancouver-Community-Laboratory/140630805957759,,,,https://wiki.hackerspaces.org/Vancouver_Community_Lab,active,,,,,41166,,,40269,30,,,,"Keyholder Membership: $100 CAD /Month
Regular Membership: $30 CAD /Month",,,Vancouver,British Columbia (Unceded Coast Salish Land),,1870 ftÂ_,"49˚ 16' 4"", -123˚ 5' 24"""
Hackerspaces.org,Canada,VHS,Canada,"104-1715 Cook St, CA-BC-V5Y 3J6, Vancouver, Canada","Vancouver, British Columbia",,Makerspace/Hackerspace,info@hackspace.ca,http://vancouver.hackspace.ca,1-778-330-1234,"49˚ 16' 8"", -123˚ 5' 54""",,,,http://www.facebook.com/pages/Vancouver-Hack-Space/261300062525,"Lasercutter, 3D Printer, Arcade, CNC, Drill Press, Soldering Iron",,,https://wiki.hackerspaces.org/VHS,active,,,,vhs-general-request@lists.hackspace.ca,42047,,irc://irc.oftc.net/#vhs,39679,130,http://vancouver.hackspace.ca/doku.php,https://twitter.com/VHS,,Starting at $30/month CAD,,,Vancouver,British Columbia,http://www.eventbrite.ca/org/838932707,2000 ftÂ_,"49˚ 16' 8"", -123˚ 5' 54"""
Hackerspaces.org,Europe,Wieslocher Hackertreff,Germany,"Friedrichstr. 6, 69168, Wiesloch, Germany","Wiesloch, Baden-WÃ_rttemberg","Wir sind derzeit dabei im Kultur- und Kommunikationszentrum Loch Ness einen Treff fÃ_r Hacker und Hacksen aufzubauen.
Noch finden unsere Treffen leider nur unregelmÃ_ssig statt. Wer interesse hat schickt einfach eine E-Mail an uns und wir geben Auskunft Ã_ber den aktuellen Status.
Soweit mÃ¶glich lassen wir die Termine auf der Homepage des Loch Ness ankÃ_ndigen.",Makerspace/Hackerspace,hack-treff@lochness-wiesloch.de,,,"49˚ 17' 40"", 8˚ 41' 46""",,,,,,,,https://wiki.hackerspaces.org/Wieslocher_Hackertreff,building,,,,,41353,,,41312,5,,,,0â‚¬,,,Wiesloch,Baden-WÃ_rttemberg,,>60mÂ_,"49˚ 17' 40"", 8˚ 41' 46"""
Hackerspaces.org,Europe,PiSeC,Czech Republic,"Ouzka 223, 39701, Pisek, Czech Republic","Pisek, ",This is 3.14th Hackerspace in Czech Republic.,Makerspace/Hackerspace,,http://www.kufr.cz,,"49˚ 17' 51"", 14˚ 7' 34""",,,,,,,,https://wiki.hackerspaces.org/PiSeC,active,,,,,41245,,,40483,20,,,,"200 KÄç/monthly, this is aproximately 10 USD per month",,,Pisek,,,200 m2,"49˚ 17' 51"", 14˚ 7' 34"""
Hackerspaces.org,Europe,Hackerspace Ansbach,Germany,"Ansbach, Germany","Ansbach, Bavaria",We are planning a hackerspace in Ansbach. Contact HerbieHH or Ogni in the JabberMUC if you want to support us.,Makerspace/Hackerspace,,http://www.lug-an.de,,"49˚ 18' 3"", 10˚ 34' 16""",,,,,,,,https://wiki.hackerspaces.org/Hackerspace_Ansbach,planned,,,,,40280,,,,~7-15,,,,,lug-an@conference.ubuntu-jabber.de,,Ansbach,Bavaria,,,"49˚ 18' 3"", 10˚ 34' 16"""
Hackerspaces.org,Canada,Gibsons Hack Space (GHS),Canada,"Gibsons, Canada","Gibsons, British Columbia",,Makerspace/Hackerspace,info@GibsonsHackSpace.com,http://GibsonsHackSpace.com,,"49˚ 23' 59"", -123˚ 30' 35""",,,,https://www.facebook.com/groups/gibsonshackspace/,,,,https://wiki.hackerspaces.org/Gibsons_Hack_Space_(GHS),active,,,,,41730,,,41730,10,,,,$30 Monthly,,,Gibsons,British Columbia,,800 Sq Ft,"49˚ 23' 59"", -123˚ 30' 35"""
Hackerspaces.org,Europe,Heidelberg Makerspace,Germany,"Sofienstra\xc3\x9fe 12, 69115, Heidelberg, Germany","Heidelberg, Baden-WÃ_rttemberg",,Makerspace/Hackerspace,,http://dai-heidelberg.de/de/bibliothek-usa-information/makerspace/,,"49˚ 24' 28"", 8˚ 41' 40""",,,,,"3D Scanner, 3D Printer",,,https://wiki.hackerspaces.org/Heidelberg_Makerspace,building,,,,,42132,,,,,,,,,,,Heidelberg,Baden-WÃ_rttemberg,,,"49˚ 24' 28"", 8˚ 41' 40"""
Hackerspaces.org,Europe,FabLab Heidelberg,Germany,"Heidelberg, Germany","Heidelberg, ",,Makerspace/Hackerspace,,,,"49˚ 24' 48"", 8˚ 40' 22""",,,,,,,,https://wiki.hackerspaces.org/FabLab_Heidelberg,active,,,,,42179,,,,,,,,,,,Heidelberg,,,,"49˚ 24' 48"", 8˚ 40' 22"""
Hackerspaces.org,Europe,Jeanne D'Hack,France,"Rouen, France","Rouen, Upper Normandy",You are encouraged to contact user Moebius_eye for more information.,Makerspace/Hackerspace,moebius.eye@gmail.com,http://www.jeannedhack.org/,,"49˚ 26' 37"", 1˚ 5' 23""",,,,,,,,https://wiki.hackerspaces.org/Jeanne_D%27Hack,active,,,,,41400,,irc://irc.freenode.net/#jeannedhack,41190,~15,http://wiki.jeannedhack.org/,https://twitter.com/jeannedhack,,Not yet decided,http://identi.ca/jeannedhack,,Rouen,Upper Normandy,,Scale is UnknownÂ ;),"49˚ 26' 37"", 1˚ 5' 23"""
Hackerspaces.org,Europe,BlinkenLab,Germany,"Amberg, Germany","Amberg, Bavaria",Feel free to contact us on our mailing list.Â :),Makerspace/Hackerspace,,https://blinkenlab.de/,,"49˚ 26' 41"", 11˚ 52' 4""",,,,,,,,https://wiki.hackerspaces.org/BlinkenLab,active,,,,http://listen.asamnet.de/cgi-bin/mailman/listinfo/hackerspace,41059,,,40374,,,,,,,,Amberg,Bavaria,,,"49˚ 26' 41"", 11˚ 52' 4"""
Hackerspaces.org,Europe,Lug.KL-Lab,Germany,"67655, Kaiserslautern, Germany","Kaiserslautern, Rhineland-Palatinate","The LUG's regular meeting takes place every first, third and depending on the month also the fifth Wednesday of each month in HofbrÃ_uhaus @ 7 p.m.",Makerspace/Hackerspace,info@lug-kl.de,http://www.lug-kl.de/,,"49˚ 26' 41"", 7˚ 46' 9""",,,,,,,,https://wiki.hackerspaces.org/Lug.KL-Lab,planned,,,,lug-subscribe@unix-ag.uni-kl.de,41352,,,40089,,,,,,,,Kaiserslautern,Rhineland-Palatinate,,,"49˚ 26' 41"", 7˚ 46' 9"""
Hackerspaces.org,Europe,K4CG,Germany,"Koenigstr. 93, 90402, Nuremberg, Germany","Nuremberg, Bavaria",For more information visit our wiki. We don't have any membership fees and everybody is invited to come around.,Makerspace/Hackerspace,info@k4cg.org,http://www.k4cg.org/,,"49˚ 26' 55"", 11˚ 4' 56""",,,,,,,,https://wiki.hackerspaces.org/K4CG,active,,,,,42146,,irc://irc.freenode.net/#k4cg,36438,About 10,http://www.k4cg.org/,https://twitter.com/k4cg/,,None. Membership is free.,,,Nuremberg,Bavaria,,About 25mÂ_,"49˚ 26' 55"", 11˚ 4' 56"""
Hackerspaces.org,Europe,Fablab Nuernberg,Germany,"Muggenhofer tra\xc3\x9fe 141, 90429, Nuremberg, Germany","Nuremberg, Frankonia",,Makerspace/Hackerspace,info@fablab-nuernberg.de,http://www.fablab-nuernberg.de,0176 32 66 1747,"49˚ 27' 40"", 11˚ 1' 45""",,,,http://www.facebook.com/pages/Fab-Lab-Region-NÃ_rnberg/344834695556229,"3D Printer, CNC, Kitchen, Lasercutter, Lathe, Drill Press, Hot Air Rework Station, Air Compressor, Soldering Iron",,,https://wiki.hackerspaces.org/Fablab_Nuernberg,active,,,,http://www.fablab-nuernberg.de/,41505,,,40817,25,http://www.fablab-nuernberg.de/wiki,,,"50 Euro / Year - Full Memberhip, Membership not required on Fridays and Saturdays (OpenLab)",,,Nuremberg,Frankonia,,250 m2,"49˚ 27' 40"", 11˚ 1' 45"""
Hackerspaces.org,Europe,CCC Mannheim,Germany,"Neckarauer Stra\xc3\x9fe 106-116, 68163, Mannheim, Germany","Mannheim, Baden-WÃ_rttemberg",,Makerspace/Hackerspace,info@ccc-mannheim.de,https://www.ccc-mannheim.de,+49 621/12285323,"49˚ 27' 48"", 8˚ 29' 18""",,,,,"3D Printer, CNC, Soldering Iron",,,https://wiki.hackerspaces.org/CCC_Mannheim,active,,https://www.youtube.com/user/CCCMannheim,,lists.ccc-mannheim.de,42183,,freenode.net #c3ma,39792,~33,https://www.ccc-mannheim.de,https://twitter.com/c3ma,https://plus.google.com/111228830380802375876/about,10â‚¬ per month,talk@conference.jabber.ccc-mannheim.de,,Mannheim,Baden-WÃ_rttemberg,,55 mÂ_,"49˚ 27' 48"", 8˚ 29' 18"""
Hackerspaces.org,Europe,Coworking & Fablab Nuremberg,Germany,"Josephsplatz 8, 90403, Nuremberg, Germany","Nuremberg, Bavaria","Show up without any obligation if you are interested in fabbing, 3d printing, laser cutting, arduino, robotics, dorkbot, pecha kucha, board games and any related arts!",Makerspace/Hackerspace,mail@coworking-nuernberg.de,http://coworking-nuernberg.de,+49 911 495 22 110,"49˚ 27' 5"", 11˚ 4' 25""",,,,http://facebook.com/coworking4nuernberg,,,,https://wiki.hackerspaces.org/Coworking_%26_Fablab_Nuremberg,active,,,,,41659,,,40664,100,,http://twitter.com/coworking_nue,,"Basic membership is free. You can support our space with a voluntary ""friends & family"" membership for â‚¬ 19,-- (plus VAT) per month. Workdesks (50 in total) are available beginning at â‚¬ 99,-- (plus VAT).",,,Nuremberg,Bavaria,,320 m2,"49˚ 27' 5"", 11˚ 4' 25"""
Hackerspaces.org,Canada,Nelson Tech Club,Canada,"Nelson, Canada","Nelson, British Columbia",,Makerspace/Hackerspace,,http://www.nelson-tech-club.info,,"49˚ 30' 24"", -117˚ 16' 4""",,,,http://www.facebook.com/NelsonTechClub,,,,https://wiki.hackerspaces.org/Nelson_Tech_Club,active,,,,http://groups.google.com/group/nelson-technology-club,41186,,,40452,60,http://www.nelson-tech-club.info/mediawiki,,,By donation: $2.00 per meeting OR Membership: $50 / year,,,Nelson,British Columbia,,1100+ sq ft,"49˚ 30' 24"", -117˚ 16' 4"""
Hackerspaces.org,Europe,RaumZeitLabor,Germany,"Boveristra\xc3\x9fe 22-24, 68309, Mannheim, Germany","Mannheim, Baden-WÃ_rttemberg",,Makerspace/Hackerspace,info@raumzeitlabor.de,https://raumzeitlabor.de/,+49 (0)157 352 461 07,"49˚ 30' 29"", 8˚ 29' 58""",,,,https://www.facebook.com/RaumZeitLabor,"RIPE Atlas, 3D Printer, Slush Machine, Kitchen, Soldering Iron, Lasercutter, Air Compressor",,,https://wiki.hackerspaces.org/RaumZeitLabor,active,http://www.flickr.com/groups/rzl/pool/,http://podcast.raumzeitlabor.de,,http://lists.raumzeitlabor.de/mailman/listinfo,41399,,irc.hackint.eu #raumzeitlabor,40096,81,https://wiki.raumzeitlabor.de/wiki/,https://twitter.com/raumzeitlabor,,"20â‚¬/m normal, 10â‚¬/m reduced",,,Mannheim,Baden-WÃ_rttemberg,,112mÂ_ room + 30mÂ_ gallery,"49˚ 30' 29"", 8˚ 29' 58"""
Hackerspaces.org,Europe,FAU FabLab,Germany,"Room U1.239, Erwin-Rommel-Str. 60, 91058 Erlangen, 91058, Erlangen, Germany","Erlangen, Bavaria","Feel free to peek in at our opening hours, see website for an up-to-date schedule. We also offer workshops and are always looking for new people to help us improve our FabLab.",Makerspace/Hackerspace,,http://fablab.fau.de,,"49˚ 34' 26"", 11˚ 1' 47""",,,,,,,,https://wiki.hackerspaces.org/FAU_FabLab,active,,,,,41510,,,40749,20+many more (we do not have a member definition),,,,Free,,,Erlangen,Bavaria,,60 mÂ_,"49˚ 34' 26"", 11˚ 1' 47"""
Hackerspaces.org,Europe,Syn2cat,Luxembourg,"87, route de Thionville, L-2611, Luxembourg, Luxembourg","Luxembourg, Luxembourg","As Luxembourg is a rather small country with an even smaller (who'd have guessed that?) capital, we aim at housing more than just the Luxembourgian Tech- and Art-associations. Organisations and collectives from the greater Region (Saar-Lor-Lux, Eifel, Province du Luxembourg, Ardennes) are highly encouraged to make use of our infrastructure and socialize with people living in or around Luxembourg.",Makerspace/Hackerspace,info@hackerspace.lu,http://www.hackerspace.lu,,"49˚ 35' 29"", 6˚ 8' 25""",,,,http://www.facebook.com/syn2cat.lu,,,,https://wiki.hackerspaces.org/Syn2cat,active,,http://www.youtube.com/user/syn2cat,,https://lists.hackerspace.lu,41980,,,39686,~ 52,http://www.hackerspace.lu,http://twitter.com/syn2cat,,The minimum membership fee for individuals is 9.5â‚¬/month. This is a minimum fee that should allow everyone to attend the hackerspace. The actual amount of your contribution is to be self-determined.,,,Luxembourg,Luxembourg,,120 mÂ_,"49˚ 35' 29"", 6˚ 8' 25"""
Hackerspaces.org,Europe,Bits'n'Bugs,Germany,"Erlangen, Germany","Erlangen, Bavaria",,Makerspace/Hackerspace,info@erlangen.ccc.de,erlangen.ccc.de,,"49˚ 36' 2"", 11˚ 0' 6""",,,,,,,,https://wiki.hackerspaces.org/Bits%27n%27Bugs,active,,,,intern@erlangen.ccc.de,40312,,,,>20,erlangen.ccc.de,,,,,,Erlangen,Bavaria,,,"49˚ 36' 2"", 11˚ 0' 6"""
Hackerspaces.org,Europe,ChaosStuff,Luxembourg,"Room 201 & 203 (2nd floor) 60, Avenue Victor Hugo, L-1750, Luxembourg, Luxembourg City, Luxembourg","Luxembourg City, Luxembourg",,Makerspace/Hackerspace,info@c3l.lu,http://chaosstuff.lu,3.52692E+11,"49˚ 37' 16"", 6˚ 7' 22""",,,,,"3D Printer, Kitchen, RIPE Atlas, Air Compressor, Soldering Iron, Sewing Machine, Serger",,,https://wiki.hackerspaces.org/ChaosStuff,active,,,,http://lists.c3l.lu/,42231,yes,irc://irc.hackint.org/c3l,42166,~30,http://wiki.chaosstuff.lu,https://twitter.com/c3l_,,"25â‚¬ per year for students, pupils and folks whom have no regular income.
50â‚¬ per year for working people",c3l@conference.c3l.lu,yes,Luxembourg City,Luxembourg,,70mÂ_,"49˚ 37' 16"", 6˚ 7' 22"""
Hackerspaces.org,Europe,ODW4H,Germany,"Michelstadt Odenwald, Germany","Michelstadt Odenwald, Hessen",,Makerspace/Hackerspace,blackrider@gmx.net,,,"49˚ 40' 40"", 9˚ 0' 0""",,,,,,,,https://wiki.hackerspaces.org/ODW4H,planned,,,,,40228,,,40228,,,,,"Actually only one Beer for meÂ ;-) (everything will be Planned so doesn't metter now) if you are interested, send me an e-mail.",,,Michelstadt Odenwald,Hessen,,,"49˚ 40' 40"", 9˚ 0' 0"""
Hackerspaces.org,Canada,Lethbridge Hackspace,Canada,"Lethbridge, Canada","Lethbridge, Alberta",Facebook page of group to add ideas and generate discussion and interest in the group.,Makerspace/Hackerspace,,,,"49˚ 41' 48"", -112˚ 50' 18""",,,,,,,,https://wiki.hackerspaces.org/Lethbridge_Hackspace,building,,,,,40691,,,,5,,,,Free,,,Lethbridge,Alberta,,,"49˚ 41' 48"", -112˚ 50' 18"""
Hackerspaces.org,Europe,Maschinendeck,Germany,"Trier, Germany","Trier, Rhineland-Palatinate","Mit dem Maschinendeck e.V. haben wir uns zum Ziel gesetzt in Trier einen Ort zu schaffen, in dem alle Arten von Nerdkultur ein Zuhause finden kÃ¶nnen. Ob du coden, lÃ¶ten, Kaffee rÃ¶sten, Brettspiele spielen oder deine neueste VerschwÃ¶rungstheorie besprechen willst: im Maschinendeck gibt es einen Platz fÃ_r dich. Ein regelmÃ_ÃŸiges, offenes Treffen findet gewÃ¶hnlich Mittwochs, 20:00 Uhr an der Uni statt, bis wir einen festen Raum haben. Details gibt's via Mailingliste oder Twitter.",Makerspace/Hackerspace,kontakt@maschinendeck.org,http://www.maschinendeck.org,,"49˚ 44' 52"", 6˚ 40' 35""",,,,,,,,https://wiki.hackerspaces.org/Maschinendeck,active,,,,public@maschinendeck.org,42228,,irc://freenode.net/maschinendeck,41843,,http://wiki.maschinendeck.org/wiki/Main_Page,https://twitter.com/Maschinendeck_,,"15â‚¬, monthly
reduced fee available on request",fidepus@maschinendeck.org,,Trier,Rhineland-Palatinate,,,"49˚ 44' 52"", 6˚ 40' 35"""
Hackerspaces.org,Europe,Labor23,Germany,"Winterhaeuserstrasse 23R, 97084, Wuerzburg, Germany","Wuerzburg, Frankonia",free Hackerspace for creativity and lifestyle ..... -> http://www.labor23.org/,Makerspace/Hackerspace,lab23-orga@lists.labor23.org,http://www.labor23.org/,,"49˚ 45' 40"", 9˚ 57' 35""",,,,,,,,https://wiki.hackerspaces.org/Labor23,active,,,,https://lists.labor23.org/mailman/listinfo/,40989,,,39895,19,,,,"40,-â‚¬ monthly",,,Wuerzburg,Frankonia,,160 m^2 and more,"49˚ 45' 40"", 9˚ 57' 35"""
Hackerspaces.org,Europe,Fablab Wuerzburg,Germany,"Veitsh\xc3\xb6chheimer-Str. 14, 97080, Wuerzburg, Germany","Wuerzburg, Bavaria",,Makerspace/Hackerspace,info@fablab-wuerzburg.de,https://fablab-wuerzburg.de,+49 931 35823240,"49˚ 48' 7"", 9˚ 55' 23""",,,,,"3D Printer, CNC, Kitchen, Air Compressor, Soldering Iron, 3D Scanner, Lathe, Hot Air Rework Station",,,https://wiki.hackerspaces.org/Fablab_Wuerzburg,active,,,,,42102,yes,http://www.nerd2nerd.org/projekte/services/irc,41821,20 (FabLab); 45 (Nerd2Nerd),https://fablab-wuerzburg.de/wiki,https://twitter.com/FablabWuerzburg,,"19 â‚¬ monthly (FabLab)
10 â‚¬ yearly (Nerd2Nerd)",,maybe,Wuerzburg,Bavaria,,170 mÂ_,"49˚ 48' 7"", 9˚ 55' 23"""
Hackerspaces.org,Europe,Chaos Darmstadt,Germany,"Wilhelm-Leuschner-Strasse 36, D--64293, Darmstadt, Germany","Darmstadt, Hessen",,Makerspace/Hackerspace,info@chaos-darmstadt.de,https://www.chaos-darmstadt.de/,,"49˚ 52' 45"", 8˚ 38' 43""",,,,,"Kitchen, RIPE Atlas, ",,,https://wiki.hackerspaces.org/Chaos_Darmstadt,active,,,http://private.chaos-darmstadt.de:8081,darmstadt@lists.metarheinmain.de,41714,,chaos-darmstadt on hackint.org,38860,42,https://wiki.chaos-darmstadt.de,http://twitter.com/trollhoehle,,15 Euro per month,,,Darmstadt,Hessen,,~50 mÂ_ + shared common area,"49˚ 52' 45"", 8˚ 38' 43"""
Hackerspaces.org,Canada,SkullSpace,Canada,"2nd Floor, 374 Donald St., R3B 2J2, Winnipeg, Canada","Winnipeg, Manitoba","SkullSpace currently meets every Tuesday, and has a monthly hackathon that coincides with the Global Synchronous Hackathon.",Makerspace/Hackerspace,admin@skullspace.ca,http://www.skullspace.ca/,-4775,"49˚ 53' 46"", -97˚ 8' 38""",,,,https://www.facebook.com/pages/SkullSpace/127670240630811,,,,https://wiki.hackerspaces.org/SkullSpace,active,http://www.flickr.com/photos/skullspace/,,http://www.ustream.tv/channel/skullspace-hackathon,http://www.skullspace.ca/wiki/index.php/Mailing_List,42178,,irc://irc.freenode.net/skullspace,40519,70,http://www.skullspace.ca/wiki/,https://twitter.com/skullspacewpg,,"Membership is currently $40 CAD per month regularly, $20 CAD per month for full-time students.",,,Winnipeg,Manitoba,,"2,500 ftÂ_","49˚ 53' 46"", -97˚ 8' 38"""
Hackerspaces.org,Canada,AssentWorks,Canada,"3rd Floor, 125 Adelaide St., R3A 0H7, Winnipeg, Canada","Winnipeg, Manitoba",,Makerspace/Hackerspace,mailto:info@assentworks.ca,http://www.assentworks.ca/,,"49˚ 53' 59"", -97˚ 8' 31""",,,,,"3D Printer, CNC, Lathe, Lasercutter, Sewing Machine, Welder, Drill Press",,,https://wiki.hackerspaces.org/AssentWorks,active,http://www.flickr.com/photos/assentworks/,,,,41965,,,40787,150,,http://twitter.com/#!/AssentWorks,,"Memberships are discounted for annual commitments and/or volunteering.
Fees are all in Canadian dollars.
CA$100.00 for Community Membership
CA$350.00 for Business Membership (4 Member Fee)",,,Winnipeg,Manitoba,,12000ftÂ_,"49˚ 53' 59"", -97˚ 8' 31"""
Hackerspaces.org,Europe,Backspace,Germany,"Spiegelgraben 41, 96052, Bamberg, Germany","Bamberg, Bavaria",,Makerspace/Hackerspace,info@hackerspace-bamberg.de,http://hackerspace-bamberg.de,,"49˚ 54' 7"", 10˚ 53' 33""",,,,,"3D Printer, Air Compressor, Soldering Iron, CNC, Kitchen, RIPE Atlas",,,https://wiki.hackerspaces.org/Backspace,active,,,,https://lists.hackerspace-bamberg.de/mailman/listinfo,41739,,irc://irc.freenode.net/backspace,40839,41,http://hackerspace-bamberg.de,http://twitter.com/b4ckspace,,,,,Bamberg,Bavaria,,128mÂ_,"49˚ 54' 7"", 10˚ 53' 33"""
Hackerspaces.org,Europe,Schaffenburg,Germany,"Hauptstrasse 85 (not meeting place! just snail mail), 63743 Aschaffenburg, Aschaffenburg, Germany","Aschaffenburg, Bavaria",Snail mail address is only for snail mail.,Makerspace/Hackerspace,,http://www.schaffenburg.de,,"49˚ 58' 47"", 9˚ 9' 4""",,,,https://www.facebook.com/schaffenburg.de,,,,https://wiki.hackerspaces.org/Schaffenburg,active,,,,,42311,no,,42110,13,http://www.schaffenburg.org,https://twitter.com/schaffenburg_de,,"30 EURO full membership, 15 for students, 1.41 for passive membership.",,no,Aschaffenburg,Bavaria,,0,"49˚ 58' 47"", 9˚ 9' 4"""
Hackerspaces.org,Europe,MDesign,France,"Tcrm blida 7bis avenue de blida, 57000 Metz, Metz, France","Metz, Lorraine",,Makerspace/Hackerspace,,http://mdesign.fr,,"49˚ 7' 35"", 6˚ 11' 2""",,,,https://www.facebook.com/mdesignmetz,", 'Air Compressor, Portable Bandsaw, Drill Press, Welder, Sewing Machine, Lasercutter, CNC, Arcade, 3D Printer",,,https://wiki.hackerspaces.org/MDesign,active,,,,,42268,yes,,,55,,https://twitter.com/mdesign___,,30â‚¬ students / 45â‚¬ wokers/ 120â‚¬ firm    monthly,,maybe,Metz,Lorraine,,75 m2,"49˚ 7' 35"", 6˚ 11' 2"""
